Datetime,Open,High,Low,Close,Adj Close,Volume
2024-02-05 10:03:00-05:00,181.41009521484375,181.48939514160156,181.2100067138672,181.27000427246094,181.27000427246094,531055
2024-02-05 10:04:00-05:00,181.3000030517578,181.44000244140625,181.22000122070312,181.35000610351562,181.35000610351562,464883
2024-02-05 10:05:00-05:00,181.35000610351562,181.6219940185547,181.2899932861328,181.33999633789062,181.33999633789062,392802
2024-02-05 10:06:00-05:00,181.35000610351562,181.42999267578125,181.22000122070312,181.38999938964844,181.38999938964844,389564
2024-02-05 10:07:00-05:00,181.38380432128906,181.389892578125,180.82000732421875,181.02000427246094,181.02000427246094,767117
2024-02-05 10:08:00-05:00,181.00999450683594,181.02999877929688,180.75,180.8000030517578,180.8000030517578,455190
2024-02-05 10:09:00-05:00,180.7949981689453,181.17999267578125,180.7801055908203,181.15989685058594,181.15989685058594,483691
2024-02-05 10:10:00-05:00,181.16000366210938,181.3000030517578,180.8000030517578,180.8300018310547,180.8300018310547,428978
2024-02-05 10:11:00-05:00,180.8300018310547,181.03199768066406,180.47000122070312,180.49000549316406,180.49000549316406,644376
2024-02-05 10:12:00-05:00,180.4886016845703,180.69000244140625,180.41000366210938,180.639892578125,180.639892578125,533095
2024-02-05 10:13:00-05:00,180.6199951171875,180.9600067138672,180.5,180.8800048828125,180.8800048828125,432729
2024-02-05 10:14:00-05:00,180.86500549316406,181.0,180.52999877929688,180.59500122070312,180.59500122070312,350486
2024-02-05 10:15:00-05:00,180.5800018310547,180.91990661621094,180.4499969482422,180.52000427246094,180.52000427246094,469291
2024-02-05 10:16:00-05:00,180.52000427246094,180.61990356445312,180.22999572753906,180.27000427246094,180.27000427246094,535659
2024-02-05 10:17:00-05:00,180.3000030517578,180.41990661621094,180.0800018310547,180.09800720214844,180.09800720214844,493395
2024-02-05 10:18:00-05:00,180.11000061035156,180.14999389648438,179.3800048828125,179.4600067138672,179.4600067138672,1835864
2024-02-05 10:19:00-05:00,179.44000244140625,179.89999389648438,179.14999389648438,179.27000427246094,179.27000427246094,1020621
2024-02-05 10:20:00-05:00,179.28799438476562,179.3699951171875,178.77999877929688,178.95199584960938,178.95199584960938,912923
2024-02-05 10:21:00-05:00,178.92999267578125,179.2100067138672,178.72999572753906,179.0500946044922,179.0500946044922,673659
2024-02-05 10:22:00-05:00,179.02999877929688,179.19000244140625,178.9600067138672,179.02999877929688,179.02999877929688,468798
2024-02-05 10:23:00-05:00,179.0200958251953,179.64999389648438,179.02000427246094,179.44500732421875,179.44500732421875,484821
2024-02-05 10:24:00-05:00,179.4416046142578,179.6999969482422,179.32000732421875,179.56109619140625,179.56109619140625,400007
2024-02-05 10:25:00-05:00,179.5800018310547,179.83999633789062,179.52000427246094,179.52000427246094,179.52000427246094,362430
2024-02-05 10:26:00-05:00,179.5,179.6199951171875,179.2100067138672,179.28990173339844,179.28990173339844,297594
2024-02-05 10:27:00-05:00,179.27000427246094,179.49000549316406,179.25,179.25,179.25,249470
2024-02-05 10:28:00-05:00,179.25999450683594,179.42999267578125,179.1300048828125,179.29319763183594,179.29319763183594,438275
2024-02-05 10:29:00-05:00,179.30999755859375,179.45840454101562,178.86000061035156,178.92520141601562,178.92520141601562,459380
2024-02-05 10:30:00-05:00,178.92999267578125,178.9600067138672,178.55999755859375,178.60890197753906,178.60890197753906,676454
2024-02-05 10:31:00-05:00,178.6300048828125,178.6300048828125,177.80999755859375,177.94500732421875,177.94500732421875,1068513
2024-02-05 10:32:00-05:00,177.92999267578125,178.13999938964844,177.5,177.6425018310547,177.6425018310547,953747
2024-02-05 10:33:00-05:00,177.63839721679688,177.67999267578125,177.0500030517578,177.13670349121094,177.13670349121094,827954
2024-02-05 10:34:00-05:00,177.125,177.4499969482422,176.66000366210938,176.86070251464844,176.86070251464844,941432
2024-02-05 10:35:00-05:00,176.82200622558594,177.5,176.67999267578125,177.28990173339844,177.28990173339844,901514
2024-02-05 10:36:00-05:00,177.28550720214844,177.41000366210938,176.88999938964844,176.96749877929688,176.96749877929688,645676
2024-02-05 10:37:00-05:00,176.9600067138672,177.13999938964844,176.60000610351562,177.0316925048828,177.0316925048828,718790
2024-02-05 10:38:00-05:00,177.02000427246094,177.1999969482422,176.59010314941406,176.60000610351562,176.60000610351562,568556
2024-02-05 10:39:00-05:00,176.61000061035156,176.72000122070312,176.02999877929688,176.10400390625,176.10400390625,872685
2024-02-05 10:40:00-05:00,176.11000061035156,176.36000061035156,175.52000427246094,175.63999938964844,175.63999938964844,1092856
2024-02-05 10:41:00-05:00,175.66990661621094,176.0500030517578,175.55999755859375,176.00100708007812,176.00100708007812,666684
2024-02-05 10:42:00-05:00,176.0019989013672,176.22900390625,175.35000610351562,175.4499969482422,175.4499969482422,778742
2024-02-05 10:43:00-05:00,175.47999572753906,175.77999877929688,175.11000061035156,175.15960693359375,175.15960693359375,805830
2024-02-05 10:44:00-05:00,175.14999389648438,175.79989624023438,175.0500030517578,175.685302734375,175.685302734375,696834
2024-02-05 10:45:00-05:00,175.68499755859375,175.74000549316406,175.16000366210938,175.28990173339844,175.28990173339844,568723
2024-02-05 10:46:00-05:00,175.27200317382812,175.6199951171875,175.0800018310547,175.6199951171875,175.6199951171875,615412
2024-02-05 10:47:00-05:00,175.60000610351562,175.9499969482422,175.5,175.6699981689453,175.6699981689453,605619
2024-02-05 10:48:00-05:00,175.66600036621094,175.86990356445312,175.3000030517578,175.82000732421875,175.82000732421875,503887
2024-02-05 10:49:00-05:00,175.82000732421875,176.16000366210938,175.69000244140625,176.09449768066406,176.09449768066406,656380
2024-02-05 10:50:00-05:00,176.07000732421875,176.1999969482422,175.94000244140625,176.09500122070312,176.09500122070312,516370
2024-02-05 10:51:00-05:00,176.10000610351562,176.1999969482422,175.97999572753906,176.14840698242188,176.14840698242188,160156
2024-02-05 10:53:00-05:00,175.50999450683594,175.66990661621094,175.32000732421875,175.40499877929688,175.40499877929688,1178665
2024-02-05 10:54:00-05:00,175.38999938964844,176.0,175.3699951171875,175.4449005126953,175.4449005126953,455703
2024-02-05 10:55:00-05:00,175.45770263671875,175.55999755859375,175.00999450683594,175.23460388183594,175.23460388183594,658195
2024-02-05 10:56:00-05:00,175.24000549316406,175.8000030517578,175.00999450683594,175.7100067138672,175.7100067138672,535649
2024-02-05 10:57:00-05:00,175.77000427246094,175.8699951171875,175.39999389648438,175.4199981689453,175.4199981689453,461294
2024-02-05 10:58:00-05:00,175.44000244140625,176.0,175.42599487304688,175.83599853515625,175.83599853515625,464824
2024-02-05 10:59:00-05:00,175.83070373535156,175.889892578125,175.50999450683594,175.6053924560547,175.6053924560547,365195
2024-02-05 11:00:00-05:00,175.61000061035156,175.89999389648438,175.58999633789062,175.88800048828125,175.88800048828125,308466
2024-02-05 11:01:00-05:00,175.8699951171875,176.3000030517578,175.75,176.1696014404297,176.1696014404297,592680
2024-02-05 11:02:00-05:00,176.15199279785156,176.25,175.6999969482422,176.1374053955078,176.1374053955078,405046
2024-02-05 11:03:00-05:00,176.12600708007812,176.35000610351562,175.8699951171875,175.9499969482422,175.9499969482422,406290
2024-02-05 11:04:00-05:00,175.9499969482422,176.4600067138672,175.94000244140625,176.3126983642578,176.3126983642578,440183
2024-02-05 11:05:00-05:00,176.32000732421875,176.5399932861328,176.1999969482422,176.2100067138672,176.2100067138672,359726
2024-02-05 11:06:00-05:00,176.21600341796875,176.3000030517578,176.02000427246094,176.25599670410156,176.25599670410156,340311
2024-02-05 11:07:00-05:00,176.25999450683594,176.57000732421875,176.1199951171875,176.5447998046875,176.5447998046875,363701
2024-02-05 11:08:00-05:00,176.54010009765625,176.61000061035156,176.22999572753906,176.32000732421875,176.32000732421875,416417
2024-02-05 11:09:00-05:00,176.32000732421875,176.39999389648438,176.11000061035156,176.35000610351562,176.35000610351562,308944
2024-02-05 11:10:00-05:00,176.36199951171875,176.63999938964844,176.36199951171875,176.52999877929688,176.52999877929688,325208
2024-02-05 11:11:00-05:00,176.5500946044922,177.0800018310547,176.5500030517578,176.9709014892578,176.9709014892578,577577
2024-02-05 11:12:00-05:00,176.97000122070312,177.0399932861328,176.89999389648438,176.9506072998047,176.9506072998047,370554
2024-02-05 11:13:00-05:00,176.9593048095703,177.0,176.80999755859375,176.93539428710938,176.93539428710938,316318
2024-02-05 11:14:00-05:00,176.92149353027344,177.1999969482422,176.83999633789062,177.14089965820312,177.14089965820312,364625
2024-02-05 11:15:00-05:00,177.13999938964844,177.5800018310547,177.02000427246094,177.55499267578125,177.55499267578125,643082
2024-02-05 11:16:00-05:00,177.55999755859375,177.5601043701172,177.3000030517578,177.3699951171875,177.3699951171875,403521
2024-02-05 11:17:00-05:00,177.36500549316406,177.39999389648438,177.16000366210938,177.18699645996094,177.18699645996094,252604
2024-02-05 11:18:00-05:00,177.17990112304688,177.3800048828125,177.00999450683594,177.3800048828125,177.3800048828125,331484
2024-02-05 11:19:00-05:00,177.389892578125,177.74000549316406,177.3280029296875,177.6320037841797,177.6320037841797,416942
2024-02-05 11:20:00-05:00,177.64990234375,177.74000549316406,177.4600067138672,177.5850067138672,177.5850067138672,337751
2024-02-05 11:21:00-05:00,177.58990478515625,177.7198944091797,177.38490295410156,177.55499267578125,177.55499267578125,328990
2024-02-05 11:22:00-05:00,177.5500030517578,177.67999267578125,177.14999389648438,177.26800537109375,177.26800537109375,296667
2024-02-05 11:23:00-05:00,177.26260375976562,177.5,177.02999877929688,177.05999755859375,177.05999755859375,358543
2024-02-05 11:24:00-05:00,177.0800018310547,177.3000030517578,177.02999877929688,177.26010131835938,177.26010131835938,228880
2024-02-05 11:25:00-05:00,177.27000427246094,177.4477996826172,177.0802001953125,177.09500122070312,177.09500122070312,249090
2024-02-05 11:26:00-05:00,177.0919952392578,177.60000610351562,177.0800018310547,177.47500610351562,177.47500610351562,349053
2024-02-05 11:27:00-05:00,177.47039794921875,177.68499755859375,177.36000061035156,177.57000732421875,177.57000732421875,268090
2024-02-05 11:28:00-05:00,177.57200622558594,177.6199951171875,177.32000732421875,177.56500244140625,177.56500244140625,264231
2024-02-05 11:29:00-05:00,177.55990600585938,177.55990600585938,177.25999450683594,177.38999938964844,177.38999938964844,207457
2024-02-05 11:30:00-05:00,177.3800048828125,178.07000732421875,177.36000061035156,178.01170349121094,178.01170349121094,452394
2024-02-05 11:31:00-05:00,178.02999877929688,178.19000244140625,178.0,178.10000610351562,178.10000610351562,348898
2024-02-05 11:32:00-05:00,178.08009338378906,178.3300018310547,178.0200958251953,178.30979919433594,178.30979919433594,319322
2024-02-05 11:33:00-05:00,178.32000732421875,178.32000732421875,178.02999877929688,178.02999877929688,178.02999877929688,258224
2024-02-05 11:34:00-05:00,178.0279998779297,178.31500244140625,178.00999450683594,178.24000549316406,178.24000549316406,242987
2024-02-05 11:35:00-05:00,178.24000549316406,178.25999450683594,178.08999633789062,178.1300048828125,178.1300048828125,199335
2024-02-05 11:36:00-05:00,178.1199951171875,178.39999389648438,177.94000244140625,178.32000732421875,178.32000732421875,373076
2024-02-05 11:37:00-05:00,178.29010009765625,178.5399932861328,178.25,178.4517059326172,178.4517059326172,290414
2024-02-05 11:38:00-05:00,178.4600067138672,178.5,177.86000061035156,177.9300994873047,177.9300994873047,604386
2024-02-05 11:39:00-05:00,177.9300994873047,178.0,177.6313018798828,177.67999267578125,177.67999267578125,306325
2024-02-05 11:40:00-05:00,177.6699981689453,177.83880615234375,177.50999450683594,177.69000244140625,177.69000244140625,296828
2024-02-05 11:41:00-05:00,177.69329833984375,177.89999389648438,177.5,177.50999450683594,177.50999450683594,309045
2024-02-05 11:42:00-05:00,177.53399658203125,177.77999877929688,177.5,177.61000061035156,177.61000061035156,198208
2024-02-05 11:43:00-05:00,177.57150268554688,177.77000427246094,177.57000732421875,177.66000366210938,177.66000366210938,196527
2024-02-05 11:44:00-05:00,177.66600036621094,177.97000122070312,177.63999938964844,177.93150329589844,177.93150329589844,218010
2024-02-05 11:45:00-05:00,177.9340057373047,178.50999450683594,177.9340057373047,178.24989318847656,178.24989318847656,493975
2024-02-05 11:46:00-05:00,178.2200927734375,178.2700958251953,178.02999877929688,178.07200622558594,178.07200622558594,197662
2024-02-05 11:47:00-05:00,178.07200622558594,178.5,178.07009887695312,178.38999938964844,178.38999938964844,242445
2024-02-05 11:48:00-05:00,178.3800048828125,178.63999938964844,178.35000610351562,178.5399932861328,178.5399932861328,338981
2024-02-05 11:49:00-05:00,178.5399932861328,178.63999938964844,178.5,178.55630493164062,178.55630493164062,225852
2024-02-05 11:50:00-05:00,178.5540008544922,178.5699005126953,178.37010192871094,178.40769958496094,178.40769958496094,234858
2024-02-05 11:51:00-05:00,178.41000366210938,178.42990112304688,178.17999267578125,178.3300018310547,178.3300018310547,223311
2024-02-05 11:52:00-05:00,178.32569885253906,178.5,178.25,178.4199981689453,178.4199981689453,203561
2024-02-05 11:53:00-05:00,178.42999267578125,178.5500030517578,178.3300018310547,178.44000244140625,178.44000244140625,201094
2024-02-05 11:54:00-05:00,178.45370483398438,178.47999572753906,178.27000427246094,178.42999267578125,178.42999267578125,195483
2024-02-05 11:55:00-05:00,178.42149353027344,178.8000030517578,178.39999389648438,178.6999969482422,178.6999969482422,334048
2024-02-05 11:56:00-05:00,178.70449829101562,178.77000427246094,178.57000732421875,178.71629333496094,178.71629333496094,239019
2024-02-05 11:57:00-05:00,178.72000122070312,178.8800048828125,178.71099853515625,178.76400756835938,178.76400756835938,271448
2024-02-05 11:58:00-05:00,178.75999450683594,178.8800048828125,178.72999572753906,178.8300018310547,178.8300018310547,213396
2024-02-05 11:59:00-05:00,178.82000732421875,178.83999633789062,178.6199951171875,178.76499938964844,178.76499938964844,216808
2024-02-05 12:00:00-05:00,178.75999450683594,178.77999877929688,178.60000610351562,178.625,178.625,181098
2024-02-05 12:01:00-05:00,178.64700317382812,178.8000030517578,178.6300048828125,178.67149353027344,178.67149353027344,134562
2024-02-05 12:02:00-05:00,178.67539978027344,178.83990478515625,178.5,178.82029724121094,178.82029724121094,271778
2024-02-05 12:03:00-05:00,178.81919860839844,179.1199951171875,178.8000030517578,178.9001007080078,178.9001007080078,419337
2024-02-05 12:04:00-05:00,178.90060424804688,179.0,178.82000732421875,178.96009826660156,178.96009826660156,219149
2024-02-05 12:05:00-05:00,178.97999572753906,179.25990295410156,178.93429565429688,179.1649932861328,179.1649932861328,263617
2024-02-05 12:06:00-05:00,179.1649932861328,179.5395965576172,179.16000366210938,179.5395965576172,179.5395965576172,388327
2024-02-05 12:07:00-05:00,179.5399932861328,179.5800018310547,179.3699951171875,179.38999938964844,179.38999938964844,283084
2024-02-05 12:08:00-05:00,179.39010620117188,179.58900451660156,179.38999938964844,179.55999755859375,179.55999755859375,320919
2024-02-05 12:09:00-05:00,179.55999755859375,179.72999572753906,179.54750061035156,179.6343994140625,179.6343994140625,321783
2024-02-05 12:10:00-05:00,179.64999389648438,179.8000030517578,179.5709991455078,179.77999877929688,179.77999877929688,324582
2024-02-05 12:11:00-05:00,179.7899932861328,180.1699981689453,179.77000427246094,180.14999389648438,180.14999389648438,611873
2024-02-05 12:12:00-05:00,180.125,180.1497039794922,179.70010375976562,179.77000427246094,179.77000427246094,390497
2024-02-05 12:13:00-05:00,179.7799072265625,179.86000061035156,179.4600067138672,179.48500061035156,179.48500061035156,311871
2024-02-05 12:14:00-05:00,179.48500061035156,179.61000061035156,179.22999572753906,179.26010131835938,179.26010131835938,289176
2024-02-05 12:15:00-05:00,179.27000427246094,179.49000549316406,179.2100067138672,179.3159942626953,179.3159942626953,238160
2024-02-05 12:16:00-05:00,179.32000732421875,179.4499969482422,179.3000030517578,179.375,179.375,129413
2024-02-05 12:17:00-05:00,179.37600708007812,179.4149932861328,179.11000061035156,179.1699981689453,179.1699981689453,214002
2024-02-05 12:18:00-05:00,179.1739959716797,179.28990173339844,179.1300048828125,179.27890014648438,179.27890014648438,187750
2024-02-05 12:19:00-05:00,179.27999877929688,179.39999389648438,179.2301025390625,179.38499450683594,179.38499450683594,146451
2024-02-05 12:20:00-05:00,179.38999938964844,179.74000549316406,179.38009643554688,179.7050018310547,179.7050018310547,252284
2024-02-05 12:21:00-05:00,179.71200561523438,179.75,179.52000427246094,179.6699981689453,179.6699981689453,213974
2024-02-05 12:22:00-05:00,179.66920471191406,180.0,179.66920471191406,179.82000732421875,179.82000732421875,305508
2024-02-05 12:23:00-05:00,179.8000946044922,179.85000610351562,179.55999755859375,179.6199951171875,179.6199951171875,270110
2024-02-05 12:24:00-05:00,179.61830139160156,179.8699951171875,179.5428924560547,179.85000610351562,179.85000610351562,179219
2024-02-05 12:25:00-05:00,179.85000610351562,179.86000061035156,179.72000122070312,179.73500061035156,179.73500061035156,99127
2024-02-05 12:26:00-05:00,179.7449951171875,179.7698974609375,179.5500030517578,179.58999633789062,179.58999633789062,116801
2024-02-05 12:27:00-05:00,179.5800018310547,179.83990478515625,179.5200958251953,179.8249969482422,179.8249969482422,192143
2024-02-05 12:28:00-05:00,179.82260131835938,180.33399963378906,179.7899932861328,180.16799926757812,180.16799926757812,436275
2024-02-05 12:29:00-05:00,180.17990112304688,180.36000061035156,180.12060546875,180.3571014404297,180.3571014404297,242273
2024-02-05 12:30:00-05:00,180.35000610351562,180.41000366210938,180.19000244140625,180.35000610351562,180.35000610351562,274202
2024-02-05 12:31:00-05:00,180.35000610351562,180.85000610351562,180.32000732421875,180.81199645996094,180.81199645996094,398867
2024-02-05 12:32:00-05:00,180.82000732421875,180.9499969482422,180.75999450683594,180.83999633789062,180.83999633789062,345051
2024-02-05 12:33:00-05:00,180.8300018310547,180.88999938964844,180.66000366210938,180.68499755859375,180.68499755859375,293646
2024-02-05 12:34:00-05:00,180.66659545898438,180.6999053955078,180.55999755859375,180.61000061035156,180.61000061035156,196173
2024-02-05 12:35:00-05:00,180.61990356445312,180.89999389648438,180.57000732421875,180.68960571289062,180.68960571289062,229972
2024-02-05 12:36:00-05:00,180.66000366210938,180.85000610351562,180.66000366210938,180.82000732421875,180.82000732421875,186052
2024-02-05 12:37:00-05:00,180.79989624023438,180.83999633789062,180.66000366210938,180.76800537109375,180.76800537109375,182812
2024-02-05 12:38:00-05:00,180.77000427246094,181.17999267578125,180.72999572753906,181.14990234375,181.14990234375,423193
2024-02-05 12:39:00-05:00,181.14999389648438,181.49000549316406,181.1300048828125,181.47000122070312,181.47000122070312,349097
2024-02-05 12:40:00-05:00,181.47999572753906,181.49000549316406,181.0,181.03500366210938,181.03500366210938,323718
2024-02-05 12:41:00-05:00,181.03199768066406,181.19000244140625,181.00779724121094,181.0709991455078,181.0709991455078,190832
2024-02-05 12:42:00-05:00,181.0800018310547,181.1699981689453,181.02000427246094,181.1385040283203,181.1385040283203,192524
2024-02-05 12:43:00-05:00,181.1300048828125,181.3699951171875,181.0500946044922,181.28799438476562,181.28799438476562,234547
2024-02-05 12:44:00-05:00,181.2899932861328,181.3300018310547,181.13999938964844,181.21200561523438,181.21200561523438,180507
2024-02-05 12:45:00-05:00,181.22000122070312,181.27999877929688,180.99989318847656,181.07000732421875,181.07000732421875,230057
2024-02-05 12:46:00-05:00,181.05999755859375,181.1999969482422,180.89999389648438,180.96499633789062,180.96499633789062,226554
2024-02-05 12:47:00-05:00,180.92999267578125,181.0500030517578,180.72999572753906,180.8253936767578,180.8253936767578,321091
2024-02-05 12:48:00-05:00,180.8300018310547,180.91990661621094,180.72000122070312,180.74000549316406,180.74000549316406,183293
2024-02-05 12:49:00-05:00,180.72000122070312,180.80999755859375,180.60000610351562,180.6300048828125,180.6300048828125,259207
2024-02-05 12:50:00-05:00,180.6199951171875,180.82000732421875,180.58999633789062,180.7902069091797,180.7902069091797,193876
2024-02-05 12:51:00-05:00,180.8000030517578,181.24000549316406,180.8000030517578,181.22999572753906,181.22999572753906,298311
2024-02-05 12:52:00-05:00,181.22520446777344,181.25999450683594,180.6300048828125,180.66000366210938,180.66000366210938,327743
2024-02-05 12:53:00-05:00,180.6750030517578,180.86000061035156,180.62010192871094,180.82009887695312,180.82009887695312,206362
2024-02-05 12:54:00-05:00,180.85000610351562,181.08999633789062,180.83009338378906,180.97000122070312,180.97000122070312,201716
2024-02-05 12:55:00-05:00,180.9499969482422,181.35000610351562,180.94000244140625,181.27000427246094,181.27000427246094,358028
2024-02-05 12:56:00-05:00,181.27000427246094,181.3000030517578,181.1199951171875,181.27000427246094,181.27000427246094,182927
2024-02-05 12:57:00-05:00,181.27000427246094,181.30999755859375,181.14999389648438,181.2220001220703,181.2220001220703,134992
2024-02-05 12:58:00-05:00,181.23599243164062,181.8300018310547,181.1699981689453,181.7949981689453,181.7949981689453,787854
2024-02-05 12:59:00-05:00,181.76669311523438,181.99000549316406,181.67999267578125,181.94970703125,181.94970703125,373303
2024-02-05 13:00:00-05:00,181.9499969482422,182.02999877929688,181.66000366210938,181.7220001220703,181.7220001220703,405707
2024-02-05 13:01:00-05:00,181.7115020751953,181.72999572753906,181.3300018310547,181.39999389648438,181.39999389648438,306942
2024-02-05 13:02:00-05:00,181.4250030517578,181.5,181.22000122070312,181.44000244140625,181.44000244140625,223354
2024-02-05 13:03:00-05:00,181.41000366210938,181.43359375,181.22999572753906,181.25999450683594,181.25999450683594,161990
2024-02-05 13:04:00-05:00,181.27999877929688,181.6999969482422,181.27999877929688,181.6907958984375,181.6907958984375,212369
2024-02-05 13:05:00-05:00,181.6999969482422,181.8699951171875,181.52999877929688,181.61000061035156,181.61000061035156,235801
2024-02-05 13:06:00-05:00,181.6199951171875,181.82000732421875,181.58009338378906,181.80999755859375,181.80999755859375,181554
2024-02-05 13:07:00-05:00,181.7949981689453,181.92999267578125,181.69000244140625,181.75999450683594,181.75999450683594,213756
2024-02-05 13:08:00-05:00,181.75999450683594,181.77999877929688,181.50999450683594,181.52999877929688,181.52999877929688,188558
2024-02-05 13:09:00-05:00,181.5399932861328,181.69000244140625,181.45199584960938,181.64990234375,181.64990234375,171247
2024-02-05 13:10:00-05:00,181.64230346679688,181.9499969482422,181.64199829101562,181.85000610351562,181.85000610351562,271542
2024-02-05 13:11:00-05:00,181.88999938964844,182.17999267578125,181.84410095214844,181.91900634765625,181.91900634765625,289118
2024-02-05 13:12:00-05:00,181.91000366210938,181.91000366210938,181.60000610351562,181.76609802246094,181.76609802246094,241727
2024-02-05 13:13:00-05:00,181.7550048828125,181.8000030517578,181.5800018310547,181.69009399414062,181.69009399414062,185523
2024-02-05 13:14:00-05:00,181.7100067138672,181.8800048828125,181.67999267578125,181.84500122070312,181.84500122070312,138876
2024-02-05 13:15:00-05:00,181.86000061035156,181.91000366210938,181.8000030517578,181.86000061035156,181.86000061035156,161186
2024-02-05 13:16:00-05:00,181.85000610351562,182.39999389648438,178.27999877929688,181.77999877929688,181.77999877929688,553072
2024-02-05 13:17:00-05:00,181.80679321289062,181.80990600585938,181.57000732421875,181.75999450683594,181.75999450683594,293272
2024-02-05 13:18:00-05:00,181.75999450683594,182.13999938964844,181.7100067138672,182.1114959716797,182.1114959716797,222209
2024-02-05 13:19:00-05:00,182.1179962158203,182.5800018310547,182.02999877929688,182.52780151367188,182.52780151367188,494508
2024-02-05 13:20:00-05:00,182.52999877929688,182.5500030517578,182.32000732421875,182.32000732421875,182.32000732421875,233177
2024-02-05 13:21:00-05:00,182.30999755859375,182.33509826660156,181.72999572753906,181.90379333496094,181.90379333496094,394104
2024-02-05 13:22:00-05:00,181.95989990234375,181.99000549316406,181.37010192871094,181.5,181.5,330067
2024-02-05 13:23:00-05:00,181.4949951171875,181.5,181.13999938964844,181.4322052001953,181.4322052001953,272920
2024-02-05 13:24:00-05:00,181.44000244140625,181.47000122070312,181.13999938964844,181.1558074951172,181.1558074951172,395761
2024-02-05 13:25:00-05:00,181.17799377441406,181.24000549316406,181.02000427246094,181.12620544433594,181.12620544433594,284908
